"month","year","month_number","start_date","end_date","bank_name","no_atms_on_site","no_atms_off_site","no_pos_on_line","no_pos_off_line","no_credit_cards","no_credit_card_atm_txn","no_credit_card_pos_txn","no_credit_card_atm_txn_value_in_mn","no_credit_card_pos_txn_value_in_mn","no_debit_cards","no_debit_card_atm_txn","no_debit_card_pos_txn","no_debit_card_atm_txn_value_in_mn","no_debit_card_pos_txn_value_in_mn"
"August","2016",8,2016-08-01,2016-08-31,"DENA BANK",1272,199,0,0,0,0,0,0,0,6221401,2507831,323110,9148.48,322.718
"August","2016",8,2016-08-01,2016-08-31,"INDIAN BANK",2419,711,1482,0,76438,4337,121965,17.2,258.9,15674330,22146055,2051017,42471,2137.9
"August","2016",8,2016-08-01,2016-08-31,"INDIAN OVERSEAS BANK",2720,979,3696,0,42449,861,30312,3.35461,73.5055,14634470,21679664,731297,38248,15224.9
"August","2016",8,2016-08-01,2016-08-31,"ORIENTAL BANK OF COMMERCE",2268,326,2798,0,0,0,0,0,0,9700359,5160924,428212,20603.6,723.59
"August","2016",8,2016-08-01,2016-08-31,"PUNJAB AND SIND BANK",1053,221,0,0,0,0,0,0,0,2391767,1223812,108732,3604.65,160.34
"August","2016",8,2016-08-01,2016-08-31,"PUNJAB NATIONAL BANK",5193,4585,23252,0,201144,7307,250581,30.3616,496.452,46951147,23991312,4886199,103114,4958.47
"August","2016",8,2016-08-01,2016-08-31,"SYNDICATE BANK",3381,391,2359,0,70086,2795,94788,11.519,184.618,12325491,10806158,708777,29490.1,930.683
"August","2016",8,2016-08-01,2016-08-31,"UCO BANK",2084,570,0,0,0,0,0,0,0,9159472,5242578,1214344,19037.1,1067.9
"August","2016",8,2016-08-01,2016-08-31,"UNION BANK OF INDIA",4377,2531,30492,0,152922,2802,126329,12.7662,712.782,17603892,17523479,1166253,53496.2,1567.18
"August","2016",8,2016-08-01,2016-08-31,"UNITED BANK OF INDIA",922,1134,0,0,0,0,0,0,0,8506200,5188783,627714,19576.9,701.071
"August","2016",8,2016-08-01,2016-08-31,"VIJAYA BANK",1425,273,1556,0,47452,9923,104266,51.957,318.357,4866326,4598482,501230,14272.7,867.334
"August","2016",8,2016-08-01,2016-08-31,"IDBI LTD",1750,1630,18180,0,11454,352,39150,1.8,86.5,9612981,9045008,2347585,37775.7,2797.4
"August","2016",8,2016-08-01,2016-08-31,"STATE BANK OF BIKANER AND JAIPUR",1167,811,2960,0,0,0,0,0,0,12625906,10617479,915644,26824.8,781.253
"August","2016",8,2016-08-01,2016-08-31,"STATE BANK OF HYDERABAD",1814,566,6387,0,0,0,0,0,0,16340998,20111354,1722201,48510.9,2170.89
"August","2016",8,2016-08-01,2016-08-31,"STATE BANK OF INDIA",20254,29501,329222,0,3933015,96905,12353739,436.759,32690.6,204259667,313547386,32387787,645293,38591
"August","2016",8,2016-08-01,2016-08-31,"STATE BANK OF MYSORE",1095,330,4957,0,0,0,0,0,0,6643326,7678875,637154,16747.6,987.614
"August","2016",8,2016-08-01,2016-08-31,"STATE BANK OF PATIALA",1174,344,5761,0,0,0,0,0,0,7473961,5553272,565617,14979,683.509
"August","2016",8,2016-08-01,2016-08-31,"STATE BANK OF TRAVANCORE",1132,596,3690,0,0,0,0,0,0,11983297,16627843,1244589,46088.3,2059.45
"August","2016",8,2016-08-01,2016-08-31,"AXIS BANK LTD",3077,10166,271297,0,2752132,107439,6423610,269.05,22496.2,16834090,25233556,9707847,121374,14577.5
"August","2016",8,2016-08-01,2016-08-31,"BANDHAN BANK",252,0,0,0,0,0,0,0,0,8312867,3075645,137862,4868.3,201
"August","2016",8,2016-08-01,2016-08-31,"CATHOLIC SYRIAN BANK LTD",188,58,0,0,0,0,0,0,0,819358,409808,30841,1274.98,88.4948
"August","2016",8,2016-08-01,2016-08-31,"CITY UNION BANK",686,675,3724,0,493,175,1833,0.2902,2.46387,1554583,1966446,431268,8266.02,479.749
"August","2016",8,2016-08-01,2016-08-31,"DEVELOPMENT CREDIT BANK",174,292,722,0,5198,867,9430,4.48569,19.1343,349071,538054,135919,1867.51,253.458
"August","2016",8,2016-08-01,2016-08-31,"DHANALAKSHMI BANK LTD",194,179,737,0,7108,74,13667,0.275069,30.4224,612248,446712,53867,1816.31,124.882
"August","2016",8,2016-08-01,2016-08-31,"FEDERAL BANK LTD",1108,480,8964,0,0,0,0,0,0,5082139,5012044,1169934,24731.2,1851.45
"August","2016",8,2016-08-01,2016-08-31,"HDFC BANK LTD",5628,6392,288785,0,7955406,190594,26035485,1079.92,75414.8,24354263,36998383,19476068,177175,26415.8
"August","2016",8,2016-08-01,2016-08-31,"ICICI BANK LTD",4842,9412,202366,0,3930904,30170,11266773,108.702,28748.4,34319576,35152914,18933042,167520,26804.1
"August","2016",8,2016-08-01,2016-08-31,"IDFC BANK LTD",15,1,0,0,0,0,0,0,0,52889,71132,26739,197,31
"August","2016",8,2016-08-01,2016-08-31,"INDUSIND BANK LTD",797,1130,1508,0,484504,9029,1237288,47.9131,7881.58,2874366,2145996,844206,9172.12,1159.81
"August","2016",8,2016-08-01,2016-08-31,"JAMMU AND KASHMIR BANK",608,426,5795,0,48030,2884,71168,10.3612,169.322,3350947,2879288,45779,14670.7,160.393
"August","2016",8,2016-08-01,2016-08-31,"KARNATAKA BANK LTD",521,791,3456,0,0,0,0,0,0,3366485,3560061,677428,13072.8,837.7
"August","2016",8,2016-08-01,2016-08-31,"KARUR VYSYA BANK LTD",749,942,10703,0,0,0,0,0,0,4046424,5080918,923485,22125.5,990
"August","2016",8,2016-08-01,2016-08-31,"KOTAK MAHINDRA BANK LTD",941,1098,0,0,847500,16673,1889345,72.9972,5152.98,3976929,5370430,2417313,20445.8,3497.37
"August","2016",8,2016-08-01,2016-08-31,"RATNAKAR BANK LIMITED",149,224,3506,0,193555,4810,552376,29.902,2216.21,498330,345315,105896,1267.57,143.44
"August","2016",8,2016-08-01,2016-08-31,"SOUTH INDIAN BANK",766,537,3478,0,0,0,0,0,0,3295070,2585258,560396,9849.9,778.5
"August","2016",8,2016-08-01,2016-08-31,"TAMILNAD MERCANTILE BANK LTD",430,613,2107,0,7974,0,11783,0,30.1601,984609,3378084,75058,13427.8,192.795
"August","2016",8,2016-08-01,2016-08-31,"THE LAXMI VILAS BANK LTD",331,595,2822,0,0,0,0,0,0,1096555,770607,61761,2946.7,130.097
"August","2016",8,2016-08-01,2016-08-31,"YES BANK LTD",629,1102,20599,0,9677,89,23205,0.481349,64.2582,1274084,2851215,854715,9649.11,1199.19
"August","2016",8,2016-08-01,2016-08-31,"AMERICAN EXPRESS",0,0,16226,0,884973,3955,4529103,27.0164,31950.3,0,0,0,0,0
"August","2016",8,2016-08-01,2016-08-31,"BANK OF AMERICA",0,0,0,0,7208,133,28244,1.22244,160.436,0,0,0,0,0
"August","2016",8,2016-08-01,2016-08-31,"BARCLAYS BANK PLC",0,0,0,0,0,0,0,0,0,3473,426,159,3.16427,1.65241
"August","2016",8,2016-08-01,2016-08-31,"CITI BANK",58,500,24185,0,2416108,56899,13001145,336.08,33759.6,1569214,2875537,3221472,10807.2,6324.09
"August","2016",8,2016-08-01,2016-08-31,"DBS BANK",5,25,0,0,0,0,0,0,0,234003,42331,68326,129.577,82.5887
"August","2016",8,2016-08-01,2016-08-31,"DEUTSCHE BANK LTD",13,19,0,0,0,0,0,0,0,100579,169802,123994,800.133,239.014
"August","2016",8,2016-08-01,2016-08-31,"FIRSTRAND BANK",1,5,0,0,0,0,0,0,0,61236,22829,2378,124.3,5.6
"August","2016",8,2016-08-01,2016-08-31,"HONGKONG AND SHANGHAI BKG CORPN",68,51,0,0,446610,4817,1147693,34.8028,3470.83,438383,413028,423240,1964.2,817.595
"August","2016",8,2016-08-01,2016-08-31,"ROYAL BANK OF SCOTLAND N V",12,5,0,0,0,0,0,0,0,74909,68326,26724,328.355,45.5845
"August","2016",8,2016-08-01,2016-08-31,"STANDARD CHARTERED BANK LTD",103,139,0,0,1031150,5243,3332620,23.849,8132.82,786682,1727804,1216897,5684.4,1714.47
"October","2016",10,2016-10-01,2016-10-31,"ALLAHABAD BANK",806,415,9,0,0,0,0,0,0,10199050,6273975,593817,18406.9,883.616
"October","2016",10,2016-10-01,2016-10-31,"ANDHRA BANK",3000,803,2526,0,158943,14366,257520,67.5,646.2,19545704,13713390,1296635,44198.3,1447.3
"October","2016",10,2016-10-01,2016-10-31,"BANK OF BARODA",6257,4206,40561,0,124821,8600,296907,33.1516,1251.44,37829594,19430055,3925896,83138.1,4512.94
"October","2016",10,2016-10-01,2016-10-31,"BANK OF INDIA",3436,4365,5629,299,143520,15741,151765,88.3203,415.181,41098063,29169050,4038774,67916.4,4343.56
"October","2016",10,2016-10-01,2016-10-31,"BANK OF MAHARASHTRA",1286,585,0,0,0,0,0,0,0,5953522,6540772,652652,24867.5,1296.89
"October","2016",10,2016-10-01,2016-10-31,"CANARA BANK",5277,4833,4310,0,199793,30775,290053,154.315,770.548,34250839,20022002,3708190,83417.3,5115.23
"October","2016",10,2016-10-01,2016-10-31,"CENTRAL BANK OF INDIA",3521,1813,1384,0,107140,4589,143126,22.9479,334.617,21859970,11225248,1119749,45559.8,1741.79
"October","2016",10,2016-10-01,2016-10-31,"CORPORATION BANK",2287,855,117442,0,87503,2417,113413,12.4197,307.281,10497367,6659135,1537989,26856.4,2193.54
"October","2016",10,2016-10-01,2016-10-31,"DENA BANK",1276,233,0,0,0,0,0,0,0,6559232,2655222,310053,10488,361.527
"October","2016",10,2016-10-01,2016-10-31,"INDIAN BANK",2548,728,2025,0,77358,8133,132296,17.7,316.6,16025650,24497971,2267088,46440.9,2741.8
"October","2016",10,2016-10-01,2016-10-31,"INDIAN OVERSEAS BANK",2721,987,4283,0,42706,602,34479,2.3468,90.3453,14893751,22282672,923927,41732.9,2139.68
"October","2016",10,2016-10-01,2016-10-31,"ORIENTAL BANK OF COMMERCE",2276,326,2964,0,0,0,0,0,0,9776532,5402880,464350,22928.1,930.408
"October","2016",10,2016-10-01,2016-10-31,"PUNJAB AND SIND BANK",1058,223,0,0,0,0,0,0,0,2453855,1250604,83793,3908.43,173.797
"October","2016",10,2016-10-01,2016-10-31,"PUNJAB NATIONAL BANK",5213,4634,23727,0,203959,7126,249681,30.8802,544.113,50520894,27026975,5097650,123368,6150.85
"October","2016",10,2016-10-01,2016-10-31,"SYNDICATE BANK",3415,393,2270,0,70496,2868,96819,12.5864,207.213,12477609,11464648,642968,32895.3,965.95
"October","2016",10,2016-10-01,2016-10-31,"UCO BANK",2100,571,119,0,0,0,0,0,0,9475931,5438136,951414,20967.8,1323.3
"October","2016",10,2016-10-01,2016-10-31,"UNION BANK OF INDIA",4411,2919,26688,0,163035,3090,125418,15.4902,615.768,17822878,18750810,1088734,60874.1,1601.61
"October","2016",10,2016-10-01,2016-10-31,"UNITED BANK OF INDIA",1019,1140,0,0,0,0,0,0,0,8955255,5408539,625920,22105.1,912.034
"October","2016",10,2016-10-01,2016-10-31,"VIJAYA BANK",1463,322,1618,0,48080,9754,104568,53.405,339.727,5103205,4871434,547544,15621.8,1078.08
"October","2016",10,2016-10-01,2016-10-31,"IDBI LTD",1756,1653,19393,0,14264,517,46062,2.7,117.8,9746231,10265391,2422261,44670.7,3291
"October","2016",10,2016-10-01,2016-10-31,"STATE BANK OF BIKANER AND JAIPUR",1220,811,3113,0,0,0,0,0,0,10994188,12009501,1013677,38232.8,1166.7
"October","2016",10,2016-10-01,2016-10-31,"STATE BANK OF HYDERABAD",1814,566,6580,0,0,0,0,0,0,14171106,20893351,1889067,59330,3083.44
"October","2016",10,2016-10-01,2016-10-31,"STATE BANK OF INDIA",23307,26732,342689,0,4078269,87692,13392916,398.129,41200.4,233255330,328010804,35307605,770889,57147.1
"October","2016",10,2016-10-01,2016-10-31,"STATE BANK OF MYSORE",1096,330,5000,0,0,0,0,0,0,6199006,7504904,716071,19867.4,1407.48
"October","2016",10,2016-10-01,2016-10-31,"STATE BANK OF PATIALA",1181,344,5965,0,0,0,0,0,0,6226046,6157536,596005,19828.1,976.824
"October","2016",10,2016-10-01,2016-10-31,"STATE BANK OF TRAVANCORE",1136,600,3760,0,0,0,0,0,0,9808916,15920139,1263112,51566,1948.11
"October","2016",10,2016-10-01,2016-10-31,"AXIS BANK LTD",3124,10437,276140,0,2887056,100538,6948652,264.338,24595.6,17243065,28922937,10227020,142930,17199.8
"October","2016",10,2016-10-01,2016-10-31,"BANDHAN BANK",267,0,11,0,0,0,0,0,0,8687937,3082961,118652,7512.6,119.3
"October","2016",10,2016-10-01,2016-10-31,"CATHOLIC SYRIAN BANK LTD",190,57,0,0,0,0,0,0,0,858693,402116,31006,1274.17,88.4323
"October","2016",10,2016-10-01,2016-10-31,"CITY UNION BANK",718,677,3932,0,557,399,2086,0.147487,3.43258,1558085,2074383,463806,8962.81,620.751
"October","2016",10,2016-10-01,2016-10-31,"DEVELOPMENT CREDIT BANK",196,305,799,0,5382,768,10091,3.8954,22.3749,365215,579693,142541,2055.48,284.53
"October","2016",10,2016-10-01,2016-10-31,"DHANALAKSHMI BANK LTD",194,179,720,0,7196,67,12755,0.2617,28.5401,607333,538239,54407,1811.5,127.906
"October","2016",10,2016-10-01,2016-10-31,"FEDERAL BANK LTD",1117,519,8750,0,0,0,0,0,0,5176095,4910312,1087967,24328,1699.11
"October","2016",10,2016-10-01,2016-10-31,"HDFC BANK LTD",5627,6427,295835,0,8300784,187453,27557471,1117.04,89400.1,24201864,41521573,22063627,207079,35212.4
"October","2016",10,2016-10-01,2016-10-31,"ICICI BANK LTD",4876,9478,204969,0,4062445,30898,11689914,106.733,32181.9,35353123,39263668,20461741,195377,32653.7
"October","2016",10,2016-10-01,2016-10-31,"IDFC BANK LTD",18,1,0,0,0,0,0,0,0,81711,113064,45142,320.6,68.1
"October","2016",10,2016-10-01,2016-10-31,"INDUSIND BANK LTD",810,1131,1629,0,504953,8716,1300892,47.9435,8375.86,3017853,2484519,885874,10915.7,1371.49
"October","2016",10,2016-10-01,2016-10-31,"JAMMU AND KASHMIR BANK",618,431,5908,0,48507,4340,77801,15.7575,226.38,2923887,3622148,52957,18963.1,233.693
"October","2016",10,2016-10-01,2016-10-31,"KARNATAKA BANK LTD",527,801,4588,0,0,0,0,0,0,3350517,3632536,735941,13743,1016.3
"October","2016",10,2016-10-01,2016-10-31,"KARUR VYSYA BANK LTD",759,943,11000,0,0,0,0,0,0,4118446,5262986,1002966,23402.9,1288.9
"October","2016",10,2016-10-01,2016-10-31,"KOTAK MAHINDRA BANK LTD",945,1101,0,0,889600,17959,1928990,82.0061,5728.66,4164123,6064900,2703381,24689.1,4272.86
"October","2016",10,2016-10-01,2016-10-31,"RATNAKAR BANK LIMITED",149,225,3957,0,218564,5001,628214,30.7233,2559.7,516371,386876,124598,1542.96,196.236
"October","2016",10,2016-10-01,2016-10-31,"SOUTH INDIAN BANK",767,543,3681,0,0,0,0,0,0,3355165,2491671,564870,9573,843.4
"October","2016",10,2016-10-01,2016-10-31,"TAMILNAD MERCANTILE BANK LTD",432,619,2133,0,8021,0,11660,0,33.3084,1004938,3643764,101432,15018.9,275.62
"October","2016",10,2016-10-01,2016-10-31,"THE LAXMI VILAS BANK LTD",332,594,2770,0,0,0,0,0,0,1117391,813439,78588,3261.4,190.082
"October","2016",10,2016-10-01,2016-10-31,"YES BANK LTD",638,1129,22483,0,28830,1062,78607,4.72306,248.128,1344017,3514373,996567,11964.2,1656.27
"October","2016",10,2016-10-01,2016-10-31,"AMERICAN EXPRESS",0,0,17418,0,924102,4095,4727991,28.7116,33694.3,0,0,0,0,0
"October","2016",10,2016-10-01,2016-10-31,"BANK OF AMERICA",0,0,0,0,8965,151,28214,1.00572,164.563,0,0,0,0,0
"October","2016",10,2016-10-01,2016-10-31,"BARCLAYS BANK PLC",0,0,0,0,0,0,0,0,0,3374,295,119,2,0.7
"October","2016",10,2016-10-01,2016-10-31,"CITI BANK",54,504,22991,0,2436559,53412,13685483,323.051,41562.7,1552698,3180967,3509905,12714.1,7552.66
"October","2016",10,2016-10-01,2016-10-31,"DBS BANK",5,25,0,0,0,0,0,0,0,507920,84609,86393,200.114,124.617
"October","2016",10,2016-10-01,2016-10-31,"DEUTSCHE BANK LTD",13,19,0,0,0,0,0,0,0,101003,186542,137201,912.769,287.399
"October","2016",10,2016-10-01,2016-10-31,"FIRSTRAND BANK",1,4,0,0,0,0,0,0,0,117297,22791,2411,132.8,6.5
"October","2016",10,2016-10-01,2016-10-31,"HONGKONG AND SHANGHAI BKG CORPN",54,51,0,0,450536,4540,1134796,34.038,3691.38,433675,436467,423394,2176.37,902.875
"October","2016",10,2016-10-01,2016-10-31,"ROYAL BANK OF SCOTLAND N V",6,0,0,0,0,0,0,0,0,8903,777,0,3.2953,0
"October","2016",10,2016-10-01,2016-10-31,"STANDARD CHARTERED BANK LTD",103,144,0,0,1042898,5236,3606261,24.5372,9749.84,808486,1980668,1399520,6872.54,2184.56
"September","2016",9,2016-09-01,2016-09-30,"ALLAHABAD BANK",814,406,9,0,0,0,0,0,0,9958848,5824223,564143,16393,695.178
"September","2016",9,2016-09-01,2016-09-30,"ANDHRA BANK",2976,802,0,2455,157194,12741,236548,59.7,548.8,19301002,15384428,1329328,47554.5,1208.3
"September","2016",9,2016-09-01,2016-09-30,"BANK OF BARODA",6304,4137,38191,0,122118,7703,247893,28.6682,562.935,37094463,17871053,3623537,72490.4,3507.43
"September","2016",9,2016-09-01,2016-09-30,"BANK OF INDIA",3436,4371,5500,299,143181,15116,149121,84.5323,381.558,39162702,26794011,3740779,58312.1,3339.29
"September","2016",9,2016-09-01,2016-09-30,"BANK OF MAHARASHTRA",1282,586,0,0,0,0,0,0,0,5890103,5748565,435810,20020.3,735.585
"September","2016",9,2016-09-01,2016-09-30,"CANARA BANK",5280,4746,4913,0,205344,38073,293434,192.21,717.216,34055683,19398536,3626617,78539.7,4163.1
"September","2016",9,2016-09-01,2016-09-30,"CENTRAL BANK OF INDIA",3519,1811,1369,0,107042,4315,126811,22.7065,272.146,21568560,10472147,1320968,40209.4,1597.17
"September","2016",9,2016-09-01,2016-09-30,"CORPORATION BANK",2278,853,106240,0,86377,2294,103034,11.083,247.734,10383616,6138036,1306319,23628.3,1594.09
"September","2016",9,2016-09-01,2016-09-30,"DENA BANK",1276,233,0,0,0,0,0,0,0,6221401,2389344,299979,8766.08,283.019
"September","2016",9,2016-09-01,2016-09-30,"INDIAN BANK",2487,720,1696,0,76839,7073,116817,16.7,249.1,15861058,22374849,2094083,41701,2047
"September","2016",9,2016-09-01,2016-09-30,"INDIAN OVERSEAS BANK",2721,983,3984,0,42597,555,29123,2.35914,70.0409,14776709,20620558,719924,36767.1,1501.44
"September","2016",9,2016-09-01,2016-09-30,"ORIENTAL BANK OF COMMERCE",2273,326,2878,0,0,0,0,0,0,9709989,5049095,402891,20317.6,661.864
"September","2016",9,2016-09-01,2016-09-30,"PUNJAB AND SIND BANK",1058,223,0,0,0,0,0,0,0,2423884,1202909,108345,3543.98,152.303
"September","2016",9,2016-09-01,2016-09-30,"PUNJAB NATIONAL BANK",5218,4623,23452,0,202097,6786,237125,29.4077,465.518,48747220,24338412,4925937,105352,4850.3
"September","2016",9,2016-09-01,2016-09-30,"SYNDICATE BANK",3393,393,2373,0,70235,2737,89560,11.483,172.852,12340811,10550344,685044,29460.4,852.005
"September","2016",9,2016-09-01,2016-09-30,"UCO BANK",2091,571,77,0,0,0,0,0,0,9312736,4924921,689631,18070.6,824.5
"September","2016",9,2016-09-01,2016-09-30,"UNION BANK OF INDIA",4397,2754,31761,0,159897,2571,109359,12.3672,571.856,17641616,17244350,1014394,53321.2,1288.02
"September","2016",9,2016-09-01,2016-09-30,"UNITED BANK OF INDIA",949,1139,0,0,0,0,0,0,0,9193385,5290428,643778,20951.7,847.793
"September","2016",9,2016-09-01,2016-09-30,"VIJAYA BANK",1452,273,1651,0,47997,9294,92813,50.7884,275.066,4987720,4435365,480399,13809.5,780.512
"September","2016",9,2016-09-01,2016-09-30,"IDBI LTD",1755,1637,18657,0,12307,461,38927,2.2,85.9,9699956,8931178,2202699,37919.4,2524.1
"September","2016",9,2016-09-01,2016-09-30,"STATE BANK OF BIKANER AND JAIPUR",1212,818,3057,0,0,0,0,0,0,12737964,10701110,885230,30652.1,711.771
"September","2016",9,2016-09-01,2016-09-30,"STATE BANK OF HYDERABAD",1814,566,6498,0,0,0,0,0,0,16467702,19280373,1693897,51878.7,1967.48
"September","2016",9,2016-09-01,2016-09-30,"STATE BANK OF INDIA",23189,26826,335647,0,4010397,88937,11451368,397.043,30372.9,212298475,305250811,30151707,657468,35650.5
"September","2016",9,2016-09-01,2016-09-30,"STATE BANK OF MYSORE",1096,330,4957,0,0,0,0,0,0,6715185,7434029,626991,17775.1,907.972
"September","2016",9,2016-09-01,2016-09-30,"STATE BANK OF PATIALA",1180,343,5810,0,0,0,0,0,0,7536941,5585732,561367,17105.6,620.884
"September","2016",9,2016-09-01,2016-09-30,"STATE BANK OF TRAVANCORE",1133,601,3761,0,0,0,0,0,0,12082396,16533177,1244649,55121.3,2194.91
"September","2016",9,2016-09-01,2016-09-30,"AXIS BANK LTD",3094,10354,274032,0,2819144,101592,5866902,258.777,21281.9,16890747,25360683,9041943,121635,12935.9
"September","2016",9,2016-09-01,2016-09-30,"BANDHAN BANK",261,0,0,0,0,0,0,0,0,8516475,3665023,157898,6543,268.2
"September","2016",9,2016-09-01,2016-09-30,"CATHOLIC SYRIAN BANK LTD",190,57,0,0,0,0,0,0,0,827158,380859,29652,1211.54,85.9296
"September","2016",9,2016-09-01,2016-09-30,"CITY UNION BANK",695,683,3813,0,535,150,1909,0.313,2.56549,1563627,1874927,406855,7884.42,443.095
"September","2016",9,2016-09-01,2016-09-30,"DEVELOPMENT CREDIT BANK",186,304,751,0,5301,723,8804,3.75794,17.4395,355938,526471,129745,1854.05,236.087
"September","2016",9,2016-09-01,2016-09-30,"DHANALAKSHMI BANK LTD",194,179,735,0,7154,49,13620,0.24,31.4438,611871,543156,55843,1907.68,139.453
"September","2016",9,2016-09-01,2016-09-30,"FEDERAL BANK LTD",1113,494,8841,0,0,0,0,0,0,5137036,4769809,1152877,24535,1850.97
"September","2016",9,2016-09-01,2016-09-30,"HDFC BANK LTD",5625,6391,286857,0,8110661,175471,24232639,1023.61,70801.5,24587000,36608199,19169666,175815,25436.3
"September","2016",9,2016-09-01,2016-09-30,"ICICI BANK LTD",4855,9440,203285,0,3995264,28595,10464057,97.984,26852.8,35143376,34470936,18278512,164471,25079.5
"September","2016",9,2016-09-01,2016-09-30,"IDFC BANK LTD",16,1,0,0,0,0,0,0,0,66633,83433,32610,212.7,34.8
"September","2016",9,2016-09-01,2016-09-30,"INDUSIND BANK LTD",805,1130,1532,0,494112,8419,1169880,45.7046,7744.63,2964494,2172371,813693,9357.77,1096.63
"September","2016",9,2016-09-01,2016-09-30,"JAMMU AND KASHMIR BANK",610,427,5855,0,48327,3044,65606,12.711,166.891,3350855,3020192,41949,16116.9,151.448
"September","2016",9,2016-09-01,2016-09-30,"KARNATAKA BANK LTD",522,797,3714,0,0,0,0,0,0,3312065,3395971,675720,12283.7,764.7
"September","2016",9,2016-09-01,2016-09-30,"KARUR VYSYA BANK LTD",752,941,10797,0,0,0,0,0,0,4094089,4930674,921778,21574,953.9
"September","2016",9,2016-09-01,2016-09-30,"KOTAK MAHINDRA BANK LTD",943,1101,0,0,877574,16190,1773760,70.2938,4884.48,4059461,5308020,2370237,20647,3188.31
"September","2016",9,2016-09-01,2016-09-30,"RATNAKAR BANK LIMITED",149,224,3696,0,206446,4806,569127,29.6445,2370.21,507500,334966,102807,1252.06,136.766
"September","2016",9,2016-09-01,2016-09-30,"SOUTH INDIAN BANK",766,540,3572,0,0,0,0,0,0,3313333,2409037,560786,9343.5,846.6
"September","2016",9,2016-09-01,2016-09-30,"TAMILNAD MERCANTILE BANK LTD",431,617,2105,0,7985,0,10325,0,27.7024,994307,3384803,64971,13621,164.698
"September","2016",9,2016-09-01,2016-09-30,"THE LAXMI VILAS BANK LTD",332,594,2766,0,0,0,0,0,0,1109971,748217,59150,2926.1,122.877
"September","2016",9,2016-09-01,2016-09-30,"YES BANK LTD",634,1122,21392,0,20393,587,39530,2.4752,104.114,1311042,3159256,856327,10089.3,1176.24
"September","2016",9,2016-09-01,2016-09-30,"AMERICAN EXPRESS",0,0,16835,0,903734,3696,4415366,25.2001,31440.9,0,0,0,0,0
"September","2016",9,2016-09-01,2016-09-30,"BANK OF AMERICA",0,0,0,0,7711,157,28134,1.20093,162.433,0,0,0,0,0
"September","2016",9,2016-09-01,2016-09-30,"BARCLAYS BANK PLC",0,0,0,0,0,0,0,0,0,3414,238,117,1.586,1.01806
"September","2016",9,2016-09-01,2016-09-30,"CITI BANK",58,500,24496,0,2425352,51087,11878774,304.476,30483.3,1554795,2824671,3065889,10634.3,5935.03
"September","2016",9,2016-09-01,2016-09-30,"DBS BANK",5,25,0,0,0,0,0,0,0,313830,57991,77341,145.801,88.4263
"September","2016",9,2016-09-01,2016-09-30,"DEUTSCHE BANK LTD",13,19,0,0,0,0,0,0,0,99387,165806,121770,778.39,229.626
"September","2016",9,2016-09-01,2016-09-30,"FIRSTRAND BANK",1,4,0,0,0,0,0,0,0,65082,21957,2412,123.9,6.1
"September","2016",9,2016-09-01,2016-09-30,"HONGKONG AND SHANGHAI BKG CORPN",60,51,0,0,448704,4355,1030807,31.803,3170.44,435844,393622,386137,1866.74,729.202
"September","2016",9,2016-09-01,2016-09-30,"ROYAL BANK OF SCOTLAND N V",12,1,0,0,0,0,0,0,0,35815,3953,0,20.7772,0
"September","2016",9,2016-09-01,2016-09-30,"STANDARD CHARTERED BANK LTD",103,143,0,0,1034739,4811,3037294,23.0695,7440.71,800688,1751641,1235286,5781,1712.88
"November","2016",11,2016-11-01,2016-11-30,"ALLAHABAD BANK",816,405,7,0,0,0,0,0,0,10301284,4825856,1205327,9102.7084062,1865.97122171
"November","2016",11,2016-11-01,2016-11-30,"ANDHRA BANK",2962,782,2568,0,159759,8535,287595,29.2,650.8,20160663,7019556,2041289,19169.7,2596.8
